Lake,year,sample date,picked date,round,species1,HW,OWPL,TL,Dragonflies,dummy,julian date,species
May Pond,2008,9/30/2008,10/3/2008,1,Ischnura,3,1.3,5,,1285,8274,Ischnura
May Pond,2008,9/30/2008,10/3/2008,1,Ischnura,3.6,2.8,6,,1286,8274,Ischnura
May Pond,2008,9/30/2008,10/3/2008,1,Ischnura,3.5,2.2,6,,1287,8274,Ischnura
May Pond,2008,9/30/2008,10/3/2008,1,Ischnura,3.6,2.7,7,,1288,8274,Ischnura
May Pond,2008,9/30/2008,10/3/2008,1,Ischnura,2.9,1.3,4.6,,1289,8274,Ischnura
May Pond,2008,9/30/2008,10/3/2008,1,Ischnura,3.7,2.2,5.9,,1290,8274,Ischnura
May Pond,2008,9/30/2008,10/3/2008,1,Ischnura,3.2,1.6,5.3,,1291,8274,Ischnura
May Pond,2008,9/30/2008,10/3/2008,1,Ischnura,2.5,0.8,5.3,,1292,8274,Ischnura
May Pond,2008,9/30/2008,10/3/2008,1,Ischnura,3.7,2.2,8,,1293,8274,Ischnura
May Pond,2008,9/30/2008,10/3/2008,1,Ischnura,1.7,NA,3.1,,1294,8274,Ischnura
May Pond,2008,9/30/2008,10/3/2008,1,Ischnura,3,1.1,5.1,,1295,8274,Ischnura
May Pond,2008,9/30/2008,10/3/2008,1,Ischnura,3,1.6,6.1,,1296,8274,Ischnura
May Pond,2008,9/30/2008,10/3/2008,1,Ischnura,3,1.5,5,,1297,8274,Ischnura
May Pond,2008,9/30/2008,10/3/2008,1,Ischnura,2.6,1.2,6.6,,1298,8274,Ischnura
May Pond,2008,9/30/2008,10/3/2008,1,Ischnura,3.5,2.5,8.5,,1299,8274,Ischnura
May Pond,2008,9/30/2008,10/3/2008,1,Ischnura,2,NA,3.8,,1300,8274,Ischnura
May Pond,2008,9/30/2008,10/3/2008,1,Ischnura,2.7,1.3,6,,1301,8274,Ischnura
May Pond,2008,9/30/2008,10/3/2008,1,Ischnura,2.3,0.7,3,,1302,8274,Ischnura
May Pond,2008,9/30/2008,10/3/2008,1,E_ebrium_hageni,3.5,2.8,8.9,,1303,8274,ENEB_ENHA
May Pond,2008,9/30/2008,10/3/2008,1,E_ebrium_hageni,3.3,2.6,8.6,,1304,8274,ENEB_ENHA
May Pond,2008,9/30/2008,10/3/2008,1,E_ebrium_hageni,3.3,2.6,8.6,,1305,8274,ENEB_ENHA
May Pond,2008,9/30/2008,10/3/2008,1,E_ebrium_hageni,3,2.4,8.8,,1306,8274,ENEB_ENHA
May Pond,2008,9/30/2008,10/3/2008,1,E_ebrium_hageni,3.1,2.5,7.9,,1307,8274,ENEB_ENHA
May Pond,2008,9/30/2008,10/3/2008,1,E_ebrium_hageni,3.5,2.5,6.5,,1308,8274,ENEB_ENHA
May Pond,2008,9/30/2008,10/3/2008,1,E_ebrium_hageni,3.5,2.2,7,,1309,8274,ENEB_ENHA
May Pond,2008,9/30/2008,10/3/2008,1,E_pictum,2.1,0.8,5,,1310,8274,ENPI
Russell Pond,2008,10/6/2008,10/6/2008,1,Dragonflies,,,,17,1311,8280,Dragonflies
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3.1,1.9,12.1,,1312,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3,1.3,11.9,,1313,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,2.6,1.4,14.1,,1314,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,2.6,1.5,13.2,,1315,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3.2,1.9,11.1,,1316,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3,1.6,10.4,,1317,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3,1.6,7.5,,1318,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,2.4,1.4,12,,1319,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3.3,2,10.1,,1320,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,2.2,1,13.2,,1321,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3.5,2.2,10.6,,1322,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3,1.4,10.9,,1323,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3,1.4,10.9,,1324,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3.5,1.4,13.2,,1325,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3.4,2.1,8.3,,1326,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3,1.6,11.1,,1327,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3,1.6,13.2,,1328,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3.5,1.6,13.3,,1329,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3.2,1.3,11.4,,1330,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,2.8,1.4,13.3,,1331,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3.4,1.8,14.2,,1332,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,2.3,1.3,9.3,,1333,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,2.5,1.4,14,,1334,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3.3,2.2,14,,1335,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3.2,2,14.1,,1336,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,2.8,1.1,11.5,,1337,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,2.5,1,9.6,,1338,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,2.8,0.9,8.6,,1339,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,2,0.5,7.2,,1340,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,2.5,1.4,9.3,,1341,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,2.5,1.4,10,,1342,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,2.8,1,8.6,,1343,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3,1.3,11.1,,1344,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,2.5,1,14,,1345,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3,1.1,10.9,,1346,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,2,1,13,,1347,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,4,3.2,14,,1348,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3,1.3,11,,1349,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,2.5,0.9,14,,1350,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3.1,1.3,8.8,,1351,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3,1.3,8.8,,1352,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,2.2,0.7,10,,1353,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,3.7,2.8,10.6,,1354,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,L_vigilax,1.5,NA,7,,1355,8280,Lestes
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.6,2.2,7,,1356,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.5,2.1,7,,1357,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.5,2.1,6.9,,1358,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3,2,5.3,,1359,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.6,2.4,7.1,,1360,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.4,2.3,7,,1361,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3,2,5.3,,1362,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.5,2.5,6.9,,1363,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.4,2.4,7,,1364,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.1,2,5.4,,1365,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3,2,5,,1366,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.2,1.8,5.5,,1367,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.6,2.7,7,,1368,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.8,2,5.1,,1369,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.1,1.5,5,,1370,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.6,2.6,7.1,,1371,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.6,2.5,7,,1372,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.2,1.8,5.6,,1373,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.2,2.3,6,,1374,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.3,3,6.1,,1375,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.7,2.6,7.1,,1376,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,4,3.3,7.6,,1377,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.8,2.8,7,,1378,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.6,2.9,7.1,,1379,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.5,1.1,5,,1380,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3,1.5,5.1,,1381,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3,1.4,5.1,,1382,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.4,1.9,6.4,,1383,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.3,1.1,5,,1384,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.8,1.1,5,,1385,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.3,2.5,8.2,,1386,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,4.4,5.2,10.2,,1387,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.6,2.6,8.6,,1388,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.5,2,8.3,,1389,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.6,2.5,8.7,,1390,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3,1.5,6.6,,1391,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.3,1.1,5.5,,1392,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.1,2.4,8.7,,1393,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.8,1.1,6.5,,1394,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3,1.5,7,,1395,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.1,0.5,4.5,,1396,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.5,2.3,6.3,,1397,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.4,2.3,8.4,,1398,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.6,1.4,6.5,,1399,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.6,2.5,8.4,,1400,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.5,1.1,5.5,,1401,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.5,1.1,6.5,,1402,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.8,1,6.1,,1403,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.6,0.9,5.7,,1404,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.6,2.3,8.3,,1405,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.5,1.1,5.2,,1406,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3,1.7,5.9,,1407,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.4,1.5,5,,1408,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.5,2.5,7,,1409,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.8,1.5,6.7,,1410,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.8,1.5,5.6,,1411,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.8,1.6,6.7,,1412,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.4,0.9,5.9,,1413,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.4,1.5,5.9,,1414,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.5,2.4,7,,1415,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.5,2.4,7,,1416,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.6,1.5,5.4,,1417,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.2,1,5.2,,1418,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.6,2.6,7.1,,1419,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.4,2.4,7,,1420,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.5,2.4,7,,1421,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,1.9,0.5,5,,1422,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.2,0.7,5.4,,1423,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.1,1.5,5,,1424,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.9,2.9,9,,1425,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.4,0.8,5.6,,1426,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.5,2.4,7,,1427,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.2,2.4,6.8,,1428,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.7,2.5,5.9,,1429,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.5,1.5,7.1,,1430,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.3,2.5,8.2,,1431,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.7,2.6,7.2,,1432,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.3,2.5,7,,1433,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,4,4.5,9.1,,1434,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.5,2.2,7.1,,1435,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.5,1.9,6.9,,1436,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.9,1.8,5.9,,1437,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.3,3.1,8.2,,1438,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.4,0.8,5.8,,1439,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.9,2.6,9,,1440,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3,1.6,6,,1441,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.4,0.7,5.7,,1442,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.5,3.6,7,,1443,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.5,2.3,8.6,,1444,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.1,2,6.5,,1445,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.2,0.7,5,,1446,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,4.4,4.1,8.1,,1447,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.1,2,6.5,,1448,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.1,2,6.1,,1449,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.4,2.2,8.8,,1450,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.2,2.4,6,,1451,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.9,1.6,6.7,,1452,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.1,1.4,7.3,,1453,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.8,1.4,6.5,,1454,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.9,1.5,6.9,,1455,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.1,1.3,6.7,,1456,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.8,1.4,4.7,,1457,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3,1.2,6.7,,1458,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.4,1.6,5,,1459,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.1,1.1,7.1,,1460,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.5,1.3,5.6,,1461,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.9,1.5,6.1,,1462,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3,0.8,7,,1463,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.3,0.7,5,,1464,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.5,1,4.5,,1465,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3,1.1,7.1,,1466,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.6,0.5,6.6,,1467,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3,1,6.2,,1468,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.4,0.8,4.9,,1469,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.5,2.4,8,,1470,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.5,1.1,5,,1471,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.6,1.1,5.1,,1472,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.6,1.1,5.1,,1473,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.6,0.8,6.5,,1474,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.5,0.8,4.8,,1475,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3,1.1,7,,1476,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3,1.7,5.9,,1477,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.6,2.6,7.2,,1478,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.3,1.1,5.5,,1479,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.3,1.1,5.5,,1480,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.8,1.1,5,,1481,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.8,1.1,5,,1482,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.8,1,6.1,,1483,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.6,2.3,8.4,,1484,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,1.4,NA,3,,1485,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.9,1.2,5,,1486,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3,1.7,5.8,,1487,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3,1.8,6,,1488,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,1.8,NA,6.4,,1489,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.7,2.7,7.4,,1490,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,1.9,NA,3.5,,1491,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.5,1,4,,1492,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.5,2.3,6.6,,1493,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.4,2.2,6.5,,1494,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,1.9,NA,3.3,,1495,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.1,2.4,8.6,,1496,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.5,1,4.4,,1497,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.1,2.4,8.5,,1498,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.5,1.2,5.8,,1499,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.3,1.1,5.7,,1500,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.5,1,4.1,,1501,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.6,1,4.3,,1502,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.4,2.3,7.1,,1503,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,4.5,4.2,8.5,,1504,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.5,1.2,5,,1505,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.4,2.3,7.3,,1506,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,1.9,NA,3.5,,1507,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.5,1.1,5.5,,1508,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.6,0.5,6.5,,1509,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.7,0.8,6.7,,1510,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.6,1.3,5.4,,1511,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.5,1.2,5,,1512,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3.6,2.4,7.5,,1513,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,1.5,NA,3.5,,1514,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.3,1.2,6,,1515,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,1.5,NA,3.3,,1516,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.5,1,4.2,,1517,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.6,1.3,5.2,,1518,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.6,0.8,6.5,,1519,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,1.9,NA,3.5,,1520,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.5,0.8,4.8,,1521,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.5,0.9,4.3,,1522,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.8,1.4,5.7,,1523,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.8,1.6,6.5,,1524,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.8,1.6,6.5,,1525,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,1.9,NA,3.5,,1526,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2,NA,3.6,,1527,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.8,1.2,5,,1528,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,4.3,4,8.1,,1529,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.6,0.9,4.2,,1530,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,1.9,NA,3,,1531,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,3,1.8,6,,1532,8280,Ischnura
Russell Pond,2008,10/6/2008,10/6/2008,1,Ischnura,2.5,0.8,4.4,,1533,8280,Ischnura
