Lake,Date,Species,HW,OWPL,FM_Name,SamplingRound,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.2,0.9,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.3,1.5,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.4,1.6,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.4,1.6,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.3,1.3,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,3.8,1,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.4,1.4,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4,1.5,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4,1.3,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4,0.9,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4,1.2,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4,1.3,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.5,1.6,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.1,1.5,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,3.8,1.2,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,5,2.7,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,5,2.1,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,5.6,2.7,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.3,1.5,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.6,1.6,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.6,1.5,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,5,2.1,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4,1.2,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.1,1.1,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4,1.7,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4,1.3,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,5,3,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.3,1.4,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.2,1.1,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.1,1.6,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.2,1.2,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,3.2,1,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.2,1.2,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,3.8,1.3,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,3.8,1.2,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.2,1,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.1,1.3,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,5.2,2.5,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,3.8,0.9,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,3.1,0.6,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.1,1.4,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.4,1.5,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.9,2.5,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,3.2,0.8,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.1,1.5,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.2,1.3,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,3.5,1,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,3.9,1.2,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.6,1.4,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.8,1.9,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,3.3,0.6,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.1,1.5,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.2,1.3,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.1,1.3,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.3,1.3,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.8,2.3,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,2.9,0.3,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,3.8,1.2,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,5.2,2.5,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,5,2.5,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4,1.1,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.1,1.2,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.4,1.4,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.2,1.7,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,3.2,0.4,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.2,1.7,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.4,1.6,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,3.8,1.7,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,5.3,2.5,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.1,1.2,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.1,1.2,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,5,2.1,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.2,1.5,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,3.5,1.7,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4,1.2,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,5.3,2.9,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,6.3,4.7,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,3.3,0.6,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.8,2.3,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.1,1.5,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.8,1.8,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.3,1.2,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.8,2.2,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4,1.7,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.2,1.5,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,6,4.5,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,4.3,1.3,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENTR,5.4,2.8,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENDI,4.2,1.7,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENDI,2.7,0.3,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENDI,3.9,1.2,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENDI,4.3,1.7,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENDI,5.1,2.8,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENDI,5.2,2.5,LakeSequoyah,2,,,,,,
LakeSequoyah,11/10/2016,ENDI,4.1,1.2,LakeSequoyah,2,,,,,,
CrystalLake,11/10/2016,ENBA,6.7,4.3,CrystalLake,2,,,,,,
CrystalLake,11/10/2016,ENBA,4.3,1.9,CrystalLake,2,,,,,,
CrystalLake,11/10/2016,ENBA,5.6,3,CrystalLake,2,,,,,,
CrystalLake,11/10/2016,ENBA,4.6,2,CrystalLake,2,,,,,,
CrystalLake,11/10/2016,ENDI,4.1,1.4,CrystalLake,2,,,,,,
CrystalLake,11/10/2016,ENDI,4.2,1.4,CrystalLake,2,,,,,,
CrystalLake,11/10/2016,ENDI,3.5,1.2,CrystalLake,2,,,,,,
CrystalLake,11/10/2016,ENDI,3.4,1.7,CrystalLake,2,,,,,,
CrystalLake,11/10/2016,ENDI,6.5,4.3,CrystalLake,2,,,,,,
CrystalLake,11/10/2016,ENDI,4,1,CrystalLake,2,,,,,,
CrystalLake,11/10/2016,ENDI,3.8,1.1,CrystalLake,2,,,,,,
CrystalLake,11/10/2016,ENDI,5.3,2.5,CrystalLake,2,,,,,,
CrystalLake,11/10/2016,ENDI,6.6,5,CrystalLake,2,,,,,,
CrystalLake,11/10/2016,ENDI,5.2,2.4,CrystalLake,2,,,,,,
CrystalLake,11/10/2016,ENDI,3.8,1,CrystalLake,2,,,,,,
CrystalLake,11/10/2016,ENDI,3,0.7,CrystalLake,2,,,,,,
CrystalLake,11/10/2016,ENDI,3.6,0.8,CrystalLake,2,,,,,,
CrystalLake,11/10/2016,ENDI,4.3,1,CrystalLake,2,,,,,,
Paris,11/8/2016,ENDI,5.3,2.4,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENDI,4.5,1,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENDI,6.3,4.6,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENDI,4.5,1.5,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENDI,4.8,2.4,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENDI,5.2,2.5,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENDI,4,1.7,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENDI,6.4,4.8,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENDI,6.5,4.5,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENDI,2.7,0.6,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,5.2,2.6,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,4.3,1.3,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,3,0.8,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,5.2,2.6,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,3.9,1.1,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,5.3,2.2,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,4.6,2.4,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,6.1,4,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,6.2,4.6,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,3.6,1,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,6.2,4.7,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,6.6,4.4,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,6.5,4.5,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,6.1,4.5,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,5.6,3,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,5.4,2.8,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,4.4,1.6,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,2.9,1.5,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,2.7,0.5,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,5.1,2.7,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,6.1,4.5,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,6.6,4.6,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,5.1,2.6,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,4.4,1.3,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,4.2,1.4,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,5.6,2.6,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,6.3,4.8,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,6.3,4.3,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,5.3,2.5,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,5.4,2.8,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,6.6,5,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,5.3,3.5,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,5.2,3,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,6.5,4.7,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,6.1,4.6,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,6.7,4.9,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,6.6,5,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,6.3,4.3,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,6,5,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,4.1,1.5,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,6.3,4.6,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,6.2,3.5,ParisReservoir,2,,,,,,
Paris,11/8/2016,ENTR,3.3,0.5,ParisReservoir,2,,,,,,
Lincoln,10/12/2016,ENSI,5.9,3.2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5,2.2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.5,1.9,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,6.8,4.4,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.8,3.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.5,1.6,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.8,2.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.7,2.4,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.8,3.4,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5,1.9,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.7,3,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.2,2.3,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.8,3.5,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.4,1.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.3,1.3,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.7,1.4,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.5,2.6,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.9,2.9,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,6,3.2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.9,3.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.8,2.9,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.6,2.6,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.8,3.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.8,1.9,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.9,3.3,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,6,3.2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.6,1.2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.5,1.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.7,2.9,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.7,2.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.2,3,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.8,3.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.7,3.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.1,1.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,3.8,1.3,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.2,1.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.8,3.4,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.3,1.9,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.5,2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.6,1.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.8,3.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.9,3.5,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.8,2.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.7,1.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,6,3.2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.7,2.9,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.7,2.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.3,1.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.5,1.5,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,6.1,3.4,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.9,3.2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.5,3.2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.7,3.2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.6,3,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.3,1.6,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.9,1.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.5,1.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,6,3.4,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.8,3.3,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.5,3.3,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.6,2.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.6,1.6,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,6,3.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.1,2.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.3,1.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.2,1.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.9,3,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.4,2.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.2,1.3,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.5,1.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.5,2.5,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.7,2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.8,1.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.5,3,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.1,2.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.6,2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.9,1.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.8,1.9,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5,2.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.5,3.2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.8,2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.5,1.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.8,1.9,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.3,2.5,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.5,1.5,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.7,2.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.9,3.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5,2.6,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5,2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.8,2.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.8,2.9,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.7,2.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.9,3.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.9,3.4,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.3,2.3,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.2,2.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.9,3,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.8,3.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,6.1,3.6,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.7,1.6,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.1,2.2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.5,1.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.6,1.6,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,6,3.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.8,1.9,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.8,1.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.2,1.4,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.2,2.3,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5,2.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.1,2.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.1,1.3,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4,1.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.1,1.3,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.5,1.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.6,3.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.4,2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.5,1.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.5,1.4,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.1,3.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.5,2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.6,1.6,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.5,3.2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.9,2.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5,2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.7,2.9,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.8,1.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4,1.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.5,1.6,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.4,1.5,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.4,1.5,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,3.5,0.9,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.7,1.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.4,3,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.3,3.2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.4,2.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.7,1.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.6,1.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.3,2.9,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.4,1.4,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.4,2.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,3.6,1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,3.8,1.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.6,1.6,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,6,3.5,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4,1.4,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.5,1.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.9,2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.9,2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.9,3.2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.2,1.5,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.7,1.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.7,1.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.6,1.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.4,2.6,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.9,2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.9,1.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.6,2.9,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,5.9,3.4,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.7,3.2,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENSI,4.8,2.1,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENBA,5.1,2.8,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENBA,4.4,1.7,LakeLincoln,1,,,,,,
Lincoln,10/12/2016,ENBA,5.2,2.5,LakeLincoln,1,,,,,,
